rating,title,text,date,country
1,No just not reliable but aggressive…,No just not reliable but aggressive also. FedEx drivers especially local delivery ones who have contact with customers need to be background checked...mandatory. Today i have close encounter with one of them trying to delivery package in my neighborhood. Driving wild with neighbors kid's present almost hit my vehicle and after being told to slow down violently attacks me in front of my wife and kids putting me in situation to back up and peacefully file a complaint with his company and the police. If FedEx doesn't do something at least remove him from that route will be forced to file for restraining order with the authorities. Shame you FedEx,"Oct 22, 2024",US
1,Apparently in order to work here you…,"Apparently in order to work here you not only need to fail several IQ tests, but also have undergone a minimum of two lobotomies.If whoever you ordered from shipped to you via FEDEX, start praying to the parcel priests because there's a LOW chance you're getting your package.","Oct 22, 2024",US
1,Never use Fedex ever again,Never use Fedex ever again. They delivered once when i wasnt home and then hold my parcel at the locked location alk weekend instead of leaving it for me at the pick up location. My items is medicine and need to be refrigerated!!! Terrible service!!! No one to speak . Never will repeat this joking service ever again.,"Oct 21, 2024",US
1,Fed X is a joke,"Fed X is a joke! Had 2 stressful weeks of going back and forth with the Company I ordered from and Fed X. Fed X ""claimed"" they delivered my order. I had cameras showing they did not. They delivered it somewhere else or lost it. Fed X said file a claim I did! Nothing no communication at all with them. Thankfully the Company I ordered from understood how important customers are. Fed X knows customers need packages delivered. I hate having them deliver anything to me now. I stress out every time I am expecting a package from them, wondering will I get it or not! Fed X makes customers feel like Liars when one has to wonder if their employees are actually being honest. Need another Company to deliver that actually cares !!!!","Oct 21, 2024",US
1,At least in Marion,"At least in Marion, Ohio, this delivery company cannot be bothered to actually deliver packages where they are supposed to go. I live in a 2 story building with only 4 apartments. I am notified by text message that my package was delivered at 11:16am. I check outside my door at 11:21am, and there is no package.This is not a high traffic building. I rarely even see my neighbors. It's kinda farfetched to assume that a person ran into my building and stole my package in less than 5 minutes.","Oct 21, 2024",US
1,Was told it would be delivered…yes,"Was told it would be delivered Thursday, but got delayed and now it’ll be delivered in Saturday which my complex doesn’t allow packages to be delivered after hours or on weekends. I call these a$$hats and tell them to just hold it at the facility and I’ll come pick it up. Nope, these people put back on a truck and try to deliver it on Sunday. Like, what the heck is with this company and following simple directions?!?!","Oct 21, 2024",US
1,What a idiot shipping company,What a idiot shipping company. Better not use again.,"Oct 21, 2024",CA
1,Horrible customer service !,Put big sign on my mailbox to please ring doorbell so that I could return a parcel when they deliver but FedEx to lazy to do that just left my parcel infront of door !,"Updated Oct 21, 2024",CH
1,Insist another courier is used if you can,"Gave an 11 hour delivery window on 4 days last week for a package. Delivery attempted on one of them, Fedex not sure which. Rang to try and change delivery to a local depot. First Fedex represenative said I could not use the drop off locations in my city, and randomly needed to use one in another city 1 hour away (a shop there, not a depot or anything). Could not transfer me to another more experienced colleague. So needed to hang up, ring again. Second Fedex representative more useful. Said not possible to update delivery address. Could narrow delivery day to 1 day during the week, and delivery window to 6 hours (before midday). Alternaitvely the package would be returned to shipper, and then resent to delivery centre in my city as requested. But at a shipment cost back to sender and back to my city. Not possible to just drop it to delivery centre in my city now. The system was not designed to allow this. First time using Fedex and will be my last!!","Oct 21, 2024",GB
1,They’re absolutely horrible,They’re absolutely horrible! 3 straight representatives told me it’ll be delivered today between 9:40 and 1:40 without talking to the station. You would think they would care about customers have me stay around all day and just blow smoke,"Oct 21, 2024",US
1,Worst courier service experience ever,"Worst courier service experience ever. Dropped my item off Sept. 7 at FedEx PenguinPickUp Richmond Hill location, paid $40 for one business day delivery to Quebec from Toronto. So, it should have been delivered on the 10th. However, after several calls every day, it finally got delivered after 12 days. Some of the staff ""tried"" to help and speed up the process, like Bianca, however others, like Agnes, told me that ""their only job is to pick it up"", the rest I had to deal with myself. Didn't try calling FedEx, transferring me at least, nothing. FedEx has money-back guarantee, but when you try to claim it on their website, the site crashes. Their chat option doesn't work, there is no phone number or email listed anywhere, and when I did finally find an email to contact after hours of looking, they have not gotten back to me after a month. Terrible experience overall, will never deal with them again.","Oct 21, 2024",CA
1,Never on time/AWFUL COMPANY!,"Never on time. Constantly changing delivery times, and then difficult to get your package if you aren't home. Just a TERRIBLE company. Why do people use Fedex????","Oct 20, 2024",US
1,Fedex is a self proclaim company to be…,"Fedex is a self proclaim company to be one of the best in the business. Nevertheless,  the drivers come to my building and never come up to my floor to properly knock and give the package. They leave a note at the first floor in 90% of their attend to delivery. I always need to go and pick up the item from one of their locations. For that reason I'm give them 1 star.","Oct 20, 2024",US
1,Called 2 times since last week,"Called 2 times since last week, which they said I would have located my package ,they have not , and they never called...they insured my package for $100 without asking. It's way over that,another scam","Oct 20, 2024",US
1,At the time and day the driver say they…,At the time and day the driver says they tried to deliver my package I was standing on my front porch.  No fed ex truck or driver came down my street let alone to my address.,"Oct 20, 2024",US
1,This company is a joke,"This company is a joke. They pretend to attempt to deliver to your home but really they want you to pick up your package at a depot. How can this company say they could not  deliver when they put a sticker on my door to say undeliverable come to the depot to pick it up. Really, just knock on the door or call me or text me I was at home!  Then when I call isha says sorry I will send it out again tomorrow and I wait another 3 days but no attempted delivery. Now I get a email saying your package has been delivered, come to the depot to pick up? Thank you Jay for your non help today.   FedEx if you are not willing to deliver a package to a home then please don’t allow a person to put a home address for delivery.","Oct 20, 2024",AE
1,They deliver to my park always,"They deliver to my park always! We get someone who figures it out, then they leave & we get someone who dosen't give a shi*, Our packages are NEVER DELIVERED TO THE RIGHT ADDRESS! BEEN HERE 7 Y9k.mEARS NOW EVERYBODY SAYS THE SAME  THING! FEDEX SUCKS! PERIOD! HORRIBLE SHIPPING COMPANY, DON'T GIVE A Shi* ABOUT IT'S CUSTOMERS! I HATE THEM!!!!!","Oct 20, 2024",US
1,Said our package was out for delivery…,Said our package was out for delivery this morning at 8:13am  we waited all day on a Saturday. Its now 7pm.  Nothing. Terrible.,"Oct 20, 2024",CA
1,Constantly misrepresenting delivery attempts. Fraudulent delivery attempts.,"Delivery notification ""attempted to deliver but you weren't home."" Except you were home all day waiting. Clearly fedex drivers lie about delivery attempts regularily. It has been my experience more often than not.","Oct 20, 2024",CA
1,Please don't block off the whole street…,"Please don't block off the whole street to deliver a package. Carlsbad,NM","Oct 19, 2024",US
1,Drivers Don't Pay Attention To Posted Signs…,"I have 2 notices posted on my door that specifically state ""No deliveries without a signature"" and the other ""Do Not leave packages."" The driver left a package and immediately drove off. He either can't read English or he's just a bad driver. I reported him to FedEx. They called me the next day and said unless the sender marked the package ""signature required"" there is nothing we can do about it. We have a lot of packages stolen in our community. That's what I told the Supervisor. He didn't care. He said they are right and I am wrong. I disagree. If it's posted not to leave packages without a signature, shouldn't they honor that? Ok, how was I supposed to know how the package was going to be shipped? Are these Drivers able to read english? What about Customer Service?  You Suck FedEx!!!!","Oct 19, 2024",US
1,It is the worst company,"It is the worst company. They have a tracking system where you can see on the map how close or how far it is to receive the package but it is 100% placebo, it has no advantage, it's FAKE they tell you an estimated delivery schedule and the driver appears on the map 5 houses away and you can see the truck on the street then the driver continues to another place and when you look at the map you can see that he went 5 miles away and remove the delivery time range and appears: By End of Day. If FedEx says a schedule then you program your time to receive the package. It is b.u.ll-s.h.i.t. They make the delivery when they feel like it, so the tracking map and the schedule is b.u.ll-s.h.i.t. FedEx ZERO Star.","Oct 19, 2024",US
1,DO NOT USE THIS COMPANY AT ALL!,"DO NOT USE THIS COMPANY AT ALL!! IF YOU HAVE TO USE THIS COURIER OR UPS!! HAVE YOUR ITEMS SHIPPED TO THE FEDEX , UPS LOCATION IF YOU HAVE ITEMS RANGING FROM $50-UP!!!!! FEDEX HAS FRAUDULENTLY ACTIVITIES GOING ON WITHIN THE COMPANY. I SHIPPER HAD MY PACKAGED SHIPPED WITH FEDEX WITH A REQUIRED SIGNATURE. FEDEX DRIVER HAD SOMEONE ELSE TO SIGN FOR MY PACKAGE WITHOUT SHOWING PROOF OF RESIDENCY!! $400.00 DOLLARS LOST!! SO IF YOU HAVE TO USE THESE COURIER PLS HAVE THEM SHIPPED TO YOUR LOCAL UPS , FEDEX LOCATION. THAT WAY IT ALL FALLS ON THE COMPANY!!!!! I SHOP AT HIGH END LUX CLOTHING STORES AND SOMETIMES THEY HAVE DEALS ONLINE. ANY ITEMS THAT’S HIGH END RATHER IT BE CLOTHING, COMPUTERS, TABLETS ETC HAVE IT SHIPPED TO YOUR LOCAL UPS, FEDEX STORE!!!!YOU WILL THANK ME LATER!","Oct 19, 2024",US
1,Poor service of the FedEx employee …,Poor service of the FedEx employee  putting my package at the wrong door and apartment and this what I'm talking  about they need to get in trouble.if I had  to come home and see that they were going to steal it .8261 Fern church court apt A Henrico VA were they  put  my package at this door.,"Oct 19, 2024",US
1,Absolutely brutal service,"Absolutely brutal service! I will rethink for next time when I need something delivered.  My package was never delivered and was sent back to me and now they will not offered a refund. Isn't that fraud? So, pretty much you're gambling your money and package with Fed ex... if it doesn't get delivered and returned back to the sender,  you lose what you paid to ship it. Absolutely disgusting! I'm unsure how a business can get away with this.","Oct 19, 2024",CA
2,Fed ex muncy Pennsylvania has gotten…,"Fed ex muncy Pennsylvania has gotten very very terrible over the last few years.sadly they do not keep you updated  and they always. Use the exception of delivery excuse,I honestly believe it lies within the managers not striving to be the best delivery service. At this point I'm tempted to only use ups service all the time sorry fed ex once upon a time I was a very loyal customer","Oct 19, 2024",US
5,Awesome company to trust sensitive…,"Awesome company to trust sensitive packages. From US to Greece handled my custom duties with extra care, continuous support and notification on the status, quick and safe delivery.","Oct 19, 2024",GR
1,What an absolute joke this delivery…,"What an absolute joke this delivery company is!  3 boxes, all sent different times all late - one by 10 day, another by 8 days and another by 5 days - and they still are not delivered yet so might be more.  All I can say is thank goodness for Royal Mail and Evri who charge a quarter of your costs!  Pathetic service.  I think they rely exclusively on airport deliveries as not that many do them... lets hope another company also manage to take that business.","Oct 19, 2024",GB
1,I will never in this life time use fedx…,I will never in this life time use fedx again. I ordered an item feom bestbuy.   Fedx sent me a message saying it would be delivered between 145pm and 345pm. I got off work at 1 cane home waited   And waited.  I get a message at 138pm saying the driver tried to deliver at 1037 pm but no one was home and im sitting right on my couch by my door tracking my ahipment.   If if that wasnt wnough i get a message the next morning at 8am when im sittin on the same couch watching tv saying the driver tried again and my package is going back and i will get a refund.   I hate fedx,"Oct 19, 2024",US
1,Has to be the worst shipping company,"Online services- specifically placing a vacation hold - are a waste of time. I PAY a yearly fee to be able to place vacation holds and manage deliveries. To date, exactly ZERO of those holds or delivery re- routes have been followed.  One can't make any changes until a tracking number is provided and then it is, in my experience, too late. All the delivery service providers have gone downhill but I can at least give the others one positive comment; I cannot do that with FedEx. I've even had to contact their corporate offices to complain.","Oct 19, 2024",US
1,IF I COULD RECORD A LOWER SCORE I…,"IF I COULD RECORD A LOWER SCORE I WOULD. I PAID $24 FOR SHIPPING FROM THE US FOR A SILVER COIN.  IT WAS REQUIRED TO BE SIGNED FOR!! FEDEX DELIVER IT TO A DRUG ADDICT STRANGER AND STATE THAT THEY HAVE FULFILLED THEIR ROLE IN ACCORDANCE WITH COMPANY POLICY. NOT MY BLASTED POLICY. THE DRUG ADDICT STATES THEY NEVER SIGNED FOR IT OR EVEN GOT IT. YOU SAY TO ME TOUGH, NOTHING TO SEE HERE, COMPANY POLICY, AND IT IS UP TO ME TO SPEAK TO THE SENDER FOR YOUR FOUL UP.  NOT IMPRESSED. USELESS. AFTER LEAVING A SIMILAR REVIEW ON THE COMPANY WEBSITE THEY WERE ON IN 5 MINUTES. THE COMPANY REVIEW TEAM PERSON WAS AS USELESS AS THE EARLIER PERSON.  THEY WERE VERY SORRY BUT WOULD NOT PAY FOR THEIR FOUL UP OR HELP AT ALL. $125 DOWN THE DRAIN, OR DOWN THE DRUGGIES VEIN. WORST COMPANY EVER. I WILL NOT EVEN MENTION THE POLICES RESPONSE.","Oct 19, 2024",GB
5,FedEx Rock,"FedEx is the only Courier that deliver to my northern BC small town. I respect them for that. Stuff gets here faster than I know how they can do it. Only once did they shake my faith in them, but it was due to a shortage of staff. The guy who drives out here quit, and the guy in the office called me to let me know and ask if there was any way I could come and get the parcel myself. I was astounded and said, ""Of course not!"" but that I was willing to wait for him to hire a new guy to bring me my parcel. It came two or three days later. Faith restored. They also, unlike OTHER couriers, have never never ever, asked me for more money upon delivery.","Oct 19, 2024",CA
1,I had a laptop that was coming back…,"I had a laptop that was coming back after it was fixed. When I checked the website it said that the delivery will be between 10:20 a.m. to 2:20 p.m. Around that time, I decided to chat with a representative online and asked questions. They started to be rude to me. I asked if I can pick it up, but they said no, and they told me conflicting information. But no one showed up between those times. Then the website said that my delivery should be before 8 p.m. And it's almost that time, and no one is going to show up. I called them up and all I get is their call messaging system that will not get me to a human being. And I also find on the website that it's still at the destination sort facility. Their website is very misleading.","Oct 19, 2024",CA
1,When it doesn't really need to be there,"Easily, they are the least competent in the area. Zero integrity, similar effectiveness. They've deliberately restructured customer service to make their humans inaccessible and their systems are the technical equivalent of hot garbage with a sewage chaser. As a carrier/ delivery agent, unreliable and oblivious. Avoid - or expect issues without resolution or response","Oct 19, 2024",US
1,Fedex lost my academic original documents,Fedex lost my package containing all my original academic documents. More than the claim refund I need my documents back. Very pathetic customer service. No one has solid answers. How can they just loose customer packages and not retrieve them? I’m filing a case. I need my documents back.,"Oct 18, 2024",US
5,"KNOWLEDGEABLE,Employee is a great asset…","KNOWLEDGEABLE,Employee is a great asset to Fedex mo hassel on time fromBedford hills to Punta Gorda","Oct 18, 2024",US
1,Biggest scam co. ever.,Biggest scam co.ever you pay for shipping and a week or two later they call you to tell you that you owe another $50. or you're not getting your package. I ordered 6 spark plugs from the states shipping was  $30. and later they wanted another $50. So paid $80.to have 6 spark plugs delivered Nothing but a scam co . Beware,"Oct 18, 2024",CA
1,Dangerous and reckless fedex driver,"I had an experience with a fedex driver yesterday. I was at at traffic light in Alexandria, La where I was in the middle lane to go straight and the fedex driver was to my right in the right turn signal lane. When the light turned green he cut me off without a signal and I had to slam on my breaks then he was driving about 60 miles an hour in a residential area that was 30 miles an hour to drive in. Than he made gestures towards me as if I was in the wrong. I reported this driver to the fedex customer support. Some of these drivers drive very recklessly. Fedex needs to be careful on who they allow to drive for them","Oct 18, 2024",US
1,Fraud shipment,"I had received a fraud claim number one day, then told next day i was not to have it because i was neither the shipper or receiver. I however was the one paying for the shipment through fraudulent means. Why i can not stop a shipment is ridiculous, shipper was told they couldn't days before it was shipped. If a shipment was not delivered yet, it should of been stopped. I was able to stop 1 of 5 packages from delivery and its being returned to o shipper. If they stopped one, why could they not stopped all 5. Some repa were nice, but the one i spoke todays was rude at times. Seems more training is needed to avoid giving false information","Oct 18, 2024",US
1,Incompetent service,"Fedex driver says it came to my house and that I was not there. The driver didn't leave a notice. But I was at home all day and no one came. I suppose the delivery man didn't want to take the detour to come to my house because there is a bridge repair work near my house. Since then, I have called Fedex twice and Fedex refuses to come back to my home (even it was a first attempt) and if I don't go pick up the package myself, it will be returned to the seller. I live 1 hour drive from the Fedex warehouse and I don't have a car. I'm completely demoralized and I don't know what to do to receive my package. I am so disappointed with Fedex.","Oct 18, 2024",CA
1,DO NOT ORDER FROM COMPANIES USING FEDEX,"Fed ex laid off 1500+ express drivers and has outsourced those deliveries to local ""Ground"" drivers. It is a complete and total quagmire and for anyone who lives rurally as I do, packages are no longer being delivered. At all. I have had 4 packages returned to sender in the last 2 weeks because the driver refuses to drive to where I live. And on the tracking, they list ""recipient refused delivery!"" That is some class A BS right there! And speaking of outsourcing, they have outsourced their customer service to India where they pay reps a dollar a day to read from a script and regurgitate the information that's available with online tracking. When I finally asked for and spoke to a 'supervisor' he put me on hold, contacted the local carrier, updated the address to a town address to make delivery easier for the driver, and noted my account. Except, he didn't.  When my order was still not delivered to the new address, I 1. called the FedEx customer service in India again, only to find out that there was no update to the address nor any note on my account that I had called to request a new delivery address, and 2. I (after an incredible amount of research to find the number) contacted the local carrier who confirmed that they had not received any update at all from FedEx. As of this moment, I still haven't received my order, but I am trusting that the person I spoke with has actually addressed it with the driver. Additionally, when I realized I was missing another package that I had ordered a month ago, I discovered that for the last 3 weeks, the FedEx driver has been submitting that I am refusing the delivery and now that shipment is being returned to sender as well! Most retailers have a ""shipping"" link in their website footers. Before you order ANYTHING, check to see who the carrier is and if it is FedEx, I highly recommend you contact their customer service to see if there is another option for delivery, and if not, boycott retailers who are using FedEx. You may not have these issues if you don't live rurally, but for the sake of decency and basic respect for customers, find a better way!","Oct 18, 2024",US
1,Worst service ever,Worst service ever. My parcel was sent priority overnight and still have not received 4 days later. When I call to check where it is all I get is some excuses as to errors made at Fed Ex. Horrible company will not use again,"Oct 18, 2024",CA
1,Incompetent service,"FedEx is incompetent.  On 10/16/2024, I had a Direct signature, 2-day delivery which had a delivery window from 12:00 to 2:00 pm. The driver attempted to deliver around 10:30. I arrived home at 10:45, only to find the FedEx notice. I took this day off so I could be home to sign. This delivery is a phone which I need for work and everyday personal use. Today (10/18) will be the 3rd attempt I will not be home.  This all could have been avoided if the delivery driver, Trevor, had attempted to deliver during the arraigned delivery window.  I will be phoneless till God knows when. Thanks FedEx!","Oct 18, 2024",US
1,FedEx is very unreliable,FedEx is very unreliable. They seem to have no dedication at all to getting their packages to the proper destination. My packages are usually delivered to the wrong address or my instructions are ignored. This time their incompetence continues by their laziness and inability to actually follow a GPS system and follow instructions. No delivery once again. They are pitiful.,"Oct 18, 2024",US
1,FedEx has become an undependable awful company,FedEx has become an undependable company. They used to be dependable. Now they suck! I paid extra for next day early morning service coming and return service from a shop in Wisconsin. Going there the package got there a day late. From there back to me it was 3/4 day late. I called to get a credit because of their money back guarantee. The customer service person in Asia was a total jerk. He said no refunds because the delays were because of weather issues. That BS because the weather was great. I asked for the manager. He refused and said the manager will tell me the same thing. Then he hung up. I had two FedEx deliveries from Yakima Washington this week that sat in the local shop because they claimed my home address was wrong. It wasn’t. That was a whopper. He claimed that the address was wrong so they sat in the local office without trying another delivery. Then they sent both packages back. Then trying to get through their phone tree to talk to a human was maddening and super difficult.  FedEx truly sucks and now has horrible customer service.,"Oct 18, 2024",US
1,A check was to be delivered overnight…,"A check was to be delivered overnight FedEx and arrive between 8:00 and 12:00 today, then it changed to end of day. It is now 9:10 and no check. On the tracking, it is still at the facility. This company should be put out of business. Horrible business practice.","Oct 18, 2024",US
1,Takes 3+ days when already in my town......,"My package has been at the Fed Ex location IN MY town for 3 days! Every morning tracking says it's on the truck. Every evening, no delivery. Can I just walk to their facility & get my product?????? Absolutely horrible","Oct 18, 2024",US
1,When it has to be there! Use anybody but FedEx,"There is no good part on this experience. First of all I paid extra to have the package delivered by 10:30 AM at 11:15 I was on the phone with FedEx and they told me it would be there by one it wasn’t. They were not interested in refunding any of the exorbitant amount of money I paid to get it there by 10:30 AM, so based on my review and many reviews below virtually any other of the carriers is it better experience than FedEx so the new saying is when it has to be there? Use anybody but FedEx.","Oct 17, 2024",US
1,I'd give zero stars if I could,"I'd give zero stars if I could. I ordered a pair of shoes, thankfully not anything breakable because the package I got looked like a dog mauled it and the left it in water and drove over it.","Oct 17, 2024",CA
1,This is a terrible service,"This is a terrible service, very poor communication, tracking is fiction and all support tools are no support at all!I really wish I could select the courier when I make an order, now if I see it’s FedEx I buy from somewhere else.","Oct 17, 2024",GB
1,MY PACKAGE WAS DELIVERED TO THE WRONG…,"MY PACKAGE WAS DELIVERED TO THE WRONG ADDRESS AND FEDEX WON'T ADMIT THAT THEY MADE A MISTAKE OR STOLE MY PACKAGE..""HJACOBS"" IS NOT ASSOCIATED WITH ME OR MY FAMILY IN ANY WAY, BUT THEY HAVE MY PRODUCT..WILL NEVER RECOMMEND EVER USING THEM.....","Oct 17, 2024",US
1,Delivered my package to the wrong…,"Delivered my package to the wrong address, again. Has happened several times. Also have delivered others packages to my house and when I call them they won't come back and pick it up. Fedex is horrible. I have stop buying from companies that only ship with FedEx.","Oct 17, 2024",US
1,Fed ex drivers can't find my house I…,Fed ex drivers can't find my house I waited in for a delivery to find that the app indicated an attempted delivery had been made . My niece saw the driver not even attemp to leave the van.I was at my front door waiting  for the parcel at the time .I cannot wait in for another day for a delivery  between 8am and 6pm.FedEx have no contact with the driver apparently. Customer service were apologetic  but could get the delivery  driver to return and deliver my package .This happens repeatedly  with FedEx at my address. Everyone else manages to find my house. It's been here for 160 years .,"Oct 17, 2024",GB
1,If I could give a negative star rating…,If I could give a negative star rating I would. I've had many packages delivered by FedEx in the last few months. My last 2 shipments have not been delivered to my address. The pictures they took of where they left my packages are no where near my residence. Why can't they leave my packages at my door. My address  is clearly written on my packages and they still don't deliver to the correct address. I truly believe the delivery drivers are lazy and don't care about doing a good job. My drivers were Demetrius and Nathaniel.,"Oct 17, 2024",US
1,NEVER AGAIN...,"I will NEVER order from a company again that uses FedEx to ship the products. FedEx made several delivery attempts to deliver something that was not a signature required package. After several phone calls instructing them to tell their drivers to specifically deliver my package to place of residence, all they would do is just make attempted deliveries. They are lazy and incompetent. If FedEx drivers had any common sense, they would follow directions to deliver packages the right way.","Oct 17, 2024",US
1,I ordered a Starlin because internet…,I ordered a Starlin because internet was out. I was assured by support and problem resolution 1000% my Starlink would be delivered 3 days in a row. It was not. I am a medical professional working from home and they failed on multiple lvels >UPS made deliveries. USPS (unbeliveably) made deliveries. And so ddi amazom. FEDEX failed miserably on multiple levels.,"Oct 17, 2024",US
1,Returned Oil Painting,"I returned an important picture and wanted a signature to confirm that it was received by the Auction Gallery.  Despite my wishes, it was delivered without asking for a signature and, despite my request, stated that no signature was required.  I viewed a photo that your company took of the package at the front door.  I emailed the gallery to confirm receipt of the package but have not received a reply.  If they claim, the package was not received, I will hold Fedex responsible for not following my request!  The clerk at the Fedex office seemed like he was a new hire and wanted to complete the transaction quickly.  Shame on your company for not training employees properly.  I rated your company 1* but you actually deserve 0.","Oct 17, 2024",US
1,"An Ongoing, Horrible Experience …","On Oct 11th I dropped the package off in the Nashville area for an overnight delivery. It was picked up and dropped off at another FedEx location in Nashville. It stayed there for 4 days! I called several times a day, everyday! Like I had explained the IMPORTANCE OF THE DELIVERY, if the package cant be there then, it needs to go somewhere else bc the travels of his job. CONCLUSION: finally delivered but at the original location that he won't be back plus that's across the Nation. That's is Cali we live in TN. Wont return the package unless I pay for it and won't refund me my money. Representative's supervisor told me that I need to go pick me up up....??????? Well this bright idea from the supervisor is about as bright as them taking me to go get that package and bringing me back. My other package from UPS got there on time. That I mailed off Almost 2hours later... Everyone I spoke with on the phone gave me some sort of ticket### that wasn't worth a ****","Oct 16, 2024",US
1,A completely clueless company.,"FedEx is such a terrible company. They failed to deliver the package but refuse to acknowledge any fault, and they are telling me to go back to the seller to handle the compensation issue. Are you serious?","Oct 16, 2024",GB
1,They didn't even try to deliver!!,"They say that delivery wasn't successful because nobody was home & signature was needed - well that's a big, flat lie since I have been home and instructions provided well in advance!!Have reported to their customer service email - maybe I get a reply and delivery sorted out,huh? 🤣Would've called as well but it was outside their business hours 🙄They also mention that in case of calling I need an account nr or something - don't have such, just a simple package delivery 😞It is now the 2nd time such experience in like 2 years.My guess is they will just forward the package to a pickup place but that's just stupid when I had a home delivery ordered and I was home to accept it!Certainly would not recommend FedEx to anyone! Sad!","Oct 16, 2024",NO
1,Worst company I’ve dealt with in a long…,Worst company I’ve dealt with in a long time. They suck and make their customers go fix the problems they created. I will never use them again.,"Oct 16, 2024",US
3,INCORRECT ADDRESS,"My 65 pound box was left at my neighbor's address. Frustrating, thank goodness my neighbor was nice about it","Oct 16, 2024",US
1,Everything went wrong,"Everything went wrong. The driver said my address and postal code were wrong. They definitely were correct. Either the driver couldn’t read or was just too lazy to deliver package. Next day after I complained to company they said they rectified the problem and package would be delivered. Next day driver phoned said it was the wrong address AGAIN. phoned company again as driver said he could not find directions as it didn’t come up on google map. As I talked to him I brought up map and my address very easily. Not sure what his problem was perhaps he couldn’t follow a map. If so why is he delivering parcels????Phoned company back yet again. I was told they would change the driver. Next day, as of now parcel has still not been delivered. I would give company. -5 if we had that choice","Oct 16, 2024",CA
1,it was the most terrible experience of…,"it was the most terrible experience of my life when I worked with them!  they delivered my sneakers to the wrong address, confirmed with a photo!!  obviously not my house.  I've been waiting for more than a month and call them every time so that they finally confirm that they delivered to the wrong address and return the money!  I WILL NEVER WORK WITH THEM AGAIN IN MY LIFE","Oct 16, 2024",US
1,I ordered from a company and couldn’t…,I ordered from a company and couldn’t figure out why my package was sitting in 1 location for 3 days then they tell me it’s not at that location it just hasn’t been scanned: now the 14th it updated and it’s in West Virginia 🫤 I ordered this on the 9th now they promising me it will be to me tomorrow but yet it has been in West Virginia now for 3 days like what’s the hold up yall need to get this together!!! I was banking on having my equipment oblast Saturday  and yet it’s weds and still no equipment!!! I’m giving this one more day!!!,"Oct 16, 2024",US
1,3.5 weeks for a 3 day delivery,3.5 weeks for a 3 day delivery. TRAAAAAAAAAAAAASH   AND STOP GOING 35 MPH IN A RESIDENTIAL A HOLES!,"Oct 16, 2024",US
1,They siad that my new iPad well come on…,They siad that my new iPad well come on the 15 but they lie it well come on 3 or 4 days,"Oct 16, 2024",US
1,"Fedex ,They are not professional","They are not professional, always put a doortag and let you pick up at their center about 20 minutes driving and closing at 6pm..instead of  putting at accesspoint like staple near customer home.Call them to change to deliver to staple near my home twice and nothing happen..They guaranty but do nothing. If I have a choice,never use this kinds company. UPS and DHL is good,at least they call you and ask you.Fedex ignore you.","Oct 16, 2024",CA
1,Freaking customs clearance delay,"Freaking customs clearance delayIt supposed to be delivered today, what a sh* service especially FedEx Egypt, 5 days and still didn't start even, and required 50$ for review what a fck service 0/10","Oct 15, 2024",EG
5,Superb Support from FedEx Personnel,"Not only today, but we as a FedEx Authorized Ship Center must commend FedEx proper on its continuous efforts towards customer satisfaction and support.  Although we technically are not a typical FedEx customer, we greatly appreciate FedEx in its quest to be available for the public at large.","Oct 15, 2024",US
1,I have to use this sorry excuse of a…,"I have to use this sorry excuse of a shipping service for my place of employment. Due to us being a start-up business, we had to use it because of costs but now that we’re expanding, I’m hoping to stop using it soon altogether. We ship medical devices for oral surgeries including dental prostheses and surgical components. I can not tell you how many times they’ve lost our products and since we as a company can’t pay for full insurance on our shipments, we basically only get about $100 back off of a product that takes $1,000+ to fabricate. Also the website is actual dogsh*t and never works the way it’s supposed to. It’s crazy to me how a business that works internationally still seems to running their servers on windows 7 and maybe even older. Filing claims is a chore and when they add new stuff to their website, they don’t even bother removing the outdated versions so I’m basically flip-flopping to different versions of the same website that makes me login every single time.","Oct 15, 2024",US
1,"Overnight impossible, 2nd day impossible, a week? Maybe.","Had an overnight shipment from AT&T. Label created on the 10th, package in FedEx possession on the 11th, showed a delivery date of the 14th (not overnight), as of the 15th there is no delivery date. We occasionally receive shipments to my work via FedEx, they are delayed 100% of the time. Often it says “delivery attempted, business closed” but we were here all day. I will NEVER voluntarily use FedEx.","Oct 15, 2024",US
3,Drivers don’t care..,"I would probably give this a two and a half, because only 50% of the drivers know how to follow directions. My chemo pills are delivered from a specialty pharmacy with special instructions stating to leave on the rocking chair on my porch. Once, I found them in my front yard in the rain. Once, they were left on the steps in the rain. Today, they were thrown in a puddle of water close to the rocking chair in the rain. This is a very important package. I feel like they should treat it as such.","Oct 15, 2024",US
1,month 7 on waiting to get a case resolved,"I've been charged twice by Fedex for import taxes for 1 parcel back in April 2024. Since then, after tens and tens of calls to customer service Fedex haven't come back to me with an explanation or a refund. It is now October.","Oct 15, 2024",GB
1,Haden is the worst assitant that you…,Haden is the worst assitant that you can have I send my parcel and they take 3 weeks to explain to me where is parcel. On top of that they don’t want to give me my parcel and they are asking me for my documents this is illegal they are scammers I,"Oct 15, 2024",GB
1,I wish company's would stop using them,They delivered my package to a different city with an address that was nothing like mine. They lied to me said they didn't deliver it there and that they'd make sure I got my package the next day. Then they closed my case wouldn't let me contact customer service and when I finally found a way around that they admitted that it was delivered to that address and that I'd have to call the company I ordered from.,"Oct 15, 2024",US
