rating,title,text,date,country
5,I chose Sendle for my small business…,"I chose Sendle for my small business based on the transparency of the pricing models. I was absolutely thrilled when they gave me a free upgrade as an independent business owner to a premium account. The interface is very simple to use, the costs are very reasonable and shown upfront with NO HIDDEN charges after the point of ordering. I would like to be able to see the parcel progress a little better - I do like to peace of mind from the email notifications when a parcel has reached it's destination. The efficiency of Sendle is very important for me providing a good customer experience from point of purchase to them receiving their products.","Apr 11, 2020",US
5,Great shipping service for a…,Great shipping service for a sustainably-minded small business! They've made incorporating sustainable practices for businesses of all sizes and individuals accessible and easy.This a no brainier business to support!,"Apr 10, 2020",US
5,Very happy with the carnival glass bowl…,"Very happy with the carnival glass bowl I purchased. Also, thank you for the fast shipping and very careful packaging. Purchase was a  pleasant, problem-free shopping experience online.","Apr 10, 2020",US
1,Worst service ever.,"My parcel has been marked as,""Out for DeliveryParcel onboard courier vehicle for delivery""for 5 days. Still no parcel has been delivered and it only went 2 suburbs in Melboune.I've sent Sendle 2 messages, NO responce from them. Still no parcel.No customer help phone number to call.Will NEVER use again","Apr 09, 2020",AU
5,Received order on time,Received order on time.  Well-packaged.  Installed print cartridge and all worked well!  I suspect that the second cartridge will work properly when the time comes to replace again.,"Apr 09, 2020",US
1,Terrible experience!,"God where do I start!!Shocking customer Service and they are not contactable by phone, only email.All local pickups, they use Couriers Please. Pickups a lot of the time don't come and you have to reschedule them for the following day. I am still chasing a local parcel that was to be delivered literally 10 minutes walk away from me. It is now 11 days since pick up and it is still not delivered and now we have all the easter public holidays. Don't even think about using their overseas service, its 3 times slower than Aust Post and the same price. My advise would be, stick to Australia Post if you want a reliable more organised and professional service! The couple of dollars you save each parcel, you end up paying more in the time you have to chase them up. I know I wont be using them ever again!","Apr 09, 2020",AU
1,"Lies, deception, thievery","Absolutely terrible company ! Never ever use them unless you actively want your parcel to get lost. Parcel was marked as delivered, as I live in an apt building I was surprised since no one rang, we're all home all day these days during confinement, no one rang the bell no phone call. After investigation by sendle turns out they send me a photo of the parcel being loaded in the truck in THEIR WAREHOUSE as a proof of delivery. In short parcel was never delivered, they just decided the parcel was deemed lost and encourage me to seek refund from seller. THE PARCEL IS LITERALLY SITTING IN THEIR TRUCK WAITING TO BE DELIVERED, but no they decided it's lost so that's that.After seeing the number of negative reviews on them on multiple website, I say they are due for class action, I will be in touch with my attorney to seek a legal way to solve this matter given their absolutely horrendous track record and complete lack of care for their customers. Once again do yourself a favour and DO NOT under any circumstance use their services","Apr 09, 2020",AU
1,My parcel was dumped on the footpath…,My parcel was dumped on the footpath OUTSIDE my gate (which could easily have been opened) and we live on a main road in a Melbourne suburb. Appalling service!,"Apr 09, 2020",AU
5,My wife and I love our mask …,My wife and I love our mask its exactly what we wanted and needed as we deal with this pandemic. Encourage all to invest in these well designed mask.,"Apr 08, 2020",US
1,Donot use them,I would not recommend using sendle they advised me that my item would be delivered within 4 days we are now 8 days in and l still haven’t received l only live 70 kms away this is not good enough if you say 4 days it should be 4-6 now there system tells me it is going to be another 8 days very poor,"Apr 08, 2020",AU
1,Pick up never turn up,"Pick up never turn up, but they lying about it","Apr 07, 2020",AU
5,Hand Massager,"Ordered my Hand Massager a few weeks from an ad that popped up on a friend of mine fb feed.  Soooo glad he passed the information along to me. The unit arrived quickly and was nicely packaged.  I have been using the hand massager for last few hours.  Love the heat option and various timing selections.   My hands feel so good!  As a dental hygienist with OA in both hands,  I'm hoping this portable massager will allow my hands to keep working for a few more years!","Apr 06, 2020",US
5,This is the best tracker I have seen,This is the best tracker I have seen. I love the van driving. Nice.,"Apr 06, 2020",US
5,Fast shipping,Fast shipping! Great product!,"Apr 06, 2020",US
5,Shipment was right on time especially…,Shipment was right on time especially with the COVID-19 Going on,"Apr 04, 2020",US
5,shinning with pleasure…,"as soon as I received the product I tried it out on my 3 cars and was very pleased with the outcome, easy to apply,great look, will buy again when I run out, also super fast shipping, thank you","Apr 03, 2020",US
5,Sendle makes it so easy and it is the…,Sendle makes it so easy and it is the least expensive place I have found to ship.,"Apr 02, 2020",US
5,OUTSTANDING TIRE SHINE PRODUCT!,This tire shine is greaT1 You receive 2 bottles for $9.99 and it is as good as WEATHER TECS wheel shine which is $14.99 for a bottle not even half the size! Just put this product on my tire and the shine is show room perfect!,"Apr 01, 2020",US
5,Great for high volume shipments!,This service is great to ship low weight products! I save so much with this service! Highly recommended for high volume shipping!,"Apr 01, 2020",US
5,My package was picked up on sat and…,My package was picked up on sat and been delivered already! Perfect service,"Mar 30, 2020",US
5,Sendle offers great pricing on shipping…,Sendle offers great pricing on shipping with options in both the US and AU. I’ve heard fantastic things about their customer service and the online user interface is extremely user friendly. Love them.,"Mar 30, 2020",US
5,Product worked perfectly,Product worked perfectly. Delivered ahead of time.,"Mar 29, 2020",US
5,"Only used it once, but I like it so far","Only used it once, but it was simple and easy and half the price of the USPS. I am going to be shipping a lot more during this pandemic, and I wish I knew about it when I had a job (could have saved the company tons of $$)","Mar 29, 2020",US
5,I used to get this at Cosco,"I used to get this at Cosco, but now that I am staying home was so happy to see my favorite, healthy snack food here and at a better price than Amazon. It arrived in a timely manner and came with a free gift. What else could one ask for?","Mar 28, 2020",US
5,great place to shop,on time great packaging everything was in great shape.,"Mar 26, 2020",US
1,Unprofessional service,Twice my product was thrown on my lawn/front door resulting in breakage of products. Expensive products that had to be replaced by the small business I bought it from. This is costing small business money.,"Mar 26, 2020",AU
1,Terrible service,"Terrible service, they keep losing my packages and bringing weird excuses. NO direct phone number to contact them and sometimes they ignore emails. I wish I could give them 0 stars.","Mar 25, 2020",US
5,Incredible tonic,"Incredible value, high quality product,  expedient delivery of 2 days from order to delivery with note of gratitude.  Support local entrepreneurs.","Mar 16, 2020",US
5,Easy to create shipping labels and…,Easy to create shipping labels and great prices. This is really a boon to any small business. I will highly recommend it.,"Mar 13, 2020",US
5,Love you guys,"""Love you guys, mostly the carbon neutral shipping but it all runs so smoothly which is a real plus when your a business of one.""","Mar 13, 2020",US
5,Super fast shipping and awesome amber…,"Super fast shipping and awesome amber with bugs! 😊,, will definitely buy from again!! 💙","Mar 12, 2020",US
5,Wow super fast delivery!!,Wow super fast delivery!!! 😊,"Mar 09, 2020",US
1,NOT Recommend,"NOT Recommend, they are just like Uber, they don't have their OWN team, they are using other courier company or Australia post for the delivery, so they might deliver with some untrustable courier and you have no choice who they use. They lost my items and only get back to me said ""We will now finalize our investigation and deem the parcel as lost."" and i know which courier they using, and that one is also bad in services (the driver always sign up for the delivery themselves and leave the item in random locations near the address)...","Mar 09, 2020",AU
5,LOVE Sendle!,"I used Sendle in Australia on the recommendation from my sister who utilizes their services for her home business. I was so excited to hear they are now in the US, offering the same great prices and excellent services. Great option, actually better option to UPS and Fedex if you are on a budget but need a reliable service.","Mar 08, 2020",US
5,Amazing service!,"Great prices, great notifications, easy to use. Definitely into it.","Mar 05, 2020",US
5,Quick delivery,Quick delivery. Contents were packaged nicely and arrived in great condition.  I had never heard of Sendle until used to deliver this package but I was very happy with the service.  Thanks!,"Mar 04, 2020",US
5,Incredible shipping prices!,I found this service over the holidays when I was shipping large boxes out of state.  I saved so much money!!  Their prices can't be beat!  They were less than half of their competitors.  My packages arrived quickly and very secure.  I was notified every time a package was delivered.  Their service is fast and efficient.  I have found my new shipping company and will never pay for over priced shipping again.,"Mar 04, 2020",MX
5,I used Sendle to ship a couple items to…,I used Sendle to ship a couple items to places in the United States. The process was very easy from sign up to delivery. I would absolutely recommend using Sendle as my packages arrived right on time and I was able to track them as well from the time I dropped them off at the post office until it got to my client's door steps.,"Mar 03, 2020",US
5,WOW! Fantastic Service!,WOW!!!Best price!Best service!Best convenience!Just wish Sendle allowed bigger packages.,"Mar 02, 2020",US
1,Don't use Sendle,"I purchased a bike from Queensland and used Sendle for it to be delivered in Victoria. When it first arrived in my city depot to be delivered to my home it was deemed too big to deliver, without contacting me the receiver to pick up from the depot they returned the bike to the store in Queensland!The bike was sent to me again disassembled (smaller parcels) and now Sendle have LOST or I would be safe to assume that someone in their employ has stolen the bike.This process took 2 months and really painful slow impersonal and useless customer serviceDon't risk this crap delivery service.","Mar 02, 2020",AU
5,This was the best and quickest service…,This was the best and quickest service I have everreceived. Couldn't believe the Speedy Delivery.Highly recommend this service!,"Feb 29, 2020",US
5,The experience was fantastic,"The experience was fantastic. I recieved an e mail, then I tracked, then it was delivered in a timely manor in accordance with the e mail.Easy Breezy.Thank You","Feb 27, 2020",US
5,HALF THE COST SAME SHIP TIME! : ),"We are a small business with regular shipping but nearly the volume needed to get a mass discount with a major carrier, Sendle has made it possible for me to only around half (actually less than half) to ship my packages!  Did it in a timely manner, and with more thorough communication than I have received when sending through UPS without paying even more for the notifications.  We are using this for all our shipping needs now.Kathy N","Feb 25, 2020",US
5,Super Fast,"This was one of the fastest purchase & delivery, I've had!!","Feb 24, 2020",US
5,Timely and Great service,Timely and Great service. Same as shipping postal priority but several dollars cheaper per box.,"Feb 24, 2020",US
5,Great item very pleased FROM T-TOWN…,Great item very pleased FROM T-TOWN ENTERTAINMENTS  DJ-WELL,"Feb 24, 2020",US
5,"works well, easy to sign up and terrific pricing","I don't often write reviews, however wanted to give Kudos to sendle for a simple to use platform and sign up process, like the personalized emails from the founder and the upgrade and of course, the best pricing. I have looked at several other options.","Feb 24, 2020",US
5,Perfect,"Perfect correspondence, delivery, and pants","Feb 22, 2020",US
5,"Easy, Fast, and Smooth.","My first try and it went so smoothly. Signed up, packed, dropped off and shipped. Simple and Cheaper. Love it.","Feb 20, 2020",US
5,I had one client complain and tell me i…,I had one client complain and tell me i needed to change my shipping co.pany because they were rated so low.  I was shocked to find so many negative reviews but i saw a pattern that these were people who were getting large amounts of parcels picked up from their home.i use this to just send and print my own labels to save me time in line at the post office    6 out of 5,"Feb 20, 2020",US
5,Very efficient  with the service,Very efficient  with the service. Thank  you  very much .Wonderful  service  provided,"Feb 19, 2020",US
5,Sendle has been a lifesaver to my small…,Sendle has been a lifesaver to my small business!,"Feb 18, 2020",US
1,Sendle have now lost 3 of my parcels and charged me to do so!,Sendle have now lost 3 of my parcels. The worst part is that they will still charge you to do so. Their policy is not to refund you the shipping fees you pay even if they loose your parcel and fail to deliver the service you’ve paid them for. I won’t be using them again as I don’t see any value in paying a company to loose the parcels I send.,"Feb 18, 2020",AU
5,I use Sendle in the US,I use Sendle in the US.  It is fast easy and no hassle.   Love it!,"Feb 17, 2020",US
5,Seamless!,Seamless!! Package arrived early! Very impressed. Thanks!,"Feb 17, 2020",US
1,Bad and hopeless,"i have ordered something from Ebay and it was supposed to be delivered by 12th and i am still waiting. the driver was meant to leave the collection card but no card left on the premises. nor  the collection card was left, no address was provided on where to pick up. Australia Post is 100 times more reliable. i would like to give '0' Star.","Feb 17, 2020",AU
1,Ordered a delivery through eBay and waiting and waiting!!!!,Ordered a delivery through eBay and states it was with driver for delivery on 12 Feb. Delivery estimate was between 12-14 Feb so thought it was on track. It’s now the 16th and the tracking now states 21 Feb!!!! I would not have purchased this item had I known it was coming via Sendle. I’ll give the eBay seller one star and I give Sendle 1 star as completely hopeless!!!,"Feb 15, 2020",AU
5,Good price,"Good product, Good price and fast shipping.","Feb 15, 2020",US
5,I'm happy with the straight forward…,I'm happy with the straight forward pricing.,"Feb 14, 2020",US
1,No quote,"For weeks now, Sendle has pursued me by email. When I finally need a quote to send...no response. Pathetic!","Feb 13, 2020",AU
5,"Thanks again, Sendle!","Sendle continues to be the best shipping company I've worked with.  Not only are their prices the most economical by far, but I really love the email that immediately lets me know when a customer has received their package.Thanks again, Sendle!","Feb 13, 2020",US
5,28 small packages at less than USPS rate,Sent 28 small packages at less than the USPS rate.  It was easy to print the postage at home and then drop off at the post office.  I highly recommend this service.,"Feb 12, 2020",US
5,Perfect fit,Packaging was outstanding! Fit in my small mailbox and everything was amazing placed in the box.,"Feb 11, 2020",US
1,TRUSTPILOT REVIEW FOR KRYSTEL,As per Krystal from Sendle requested for the Sendle’s Ref No which isCS38ZYC,"Feb 11, 2020",AU
1,"Sendle decide to deliver $6,000 worth…","Sendle decide to deliver $6,000 worth of product in an open try Ute in torrential rain. They deem an open try Ute as acceptable transport to deliver valuable goods in?I at least expect my courier to have a van or truck to deliver my goods safely.They then tell me that they cannot insure for damaged product and as I said it's not been damaged, it was neglected! I'm in shock that someone would be so stupid to drive around with other people's product swimming in the back of their Ute. Anyway why would you use Sendle, they loose parcels, have no customer service and do not integrate with Xero. All to save $1 per parcel. Just pay for EParcel and Fastways at least you know your product is safe and with Starshipit the integration is seamless and super user friendly!","Feb 11, 2020",AU
1,Terrible service- DO NOT USE,This business only allows 5 days for parcel pick up. I asked for a 2 day extension and was refused. I think the parcel collection time frame is unreasonable. 2 extra days is not a lot to ask. I will never use this service again and will tell everyone I know never to use them.,"Feb 11, 2020",ID
2,WARNING!,"WARNING!Businesses, take extreme caution when approaching to use sendle, they can be detrimental to your business & CustomersSendle services are good until you have an issue.The Largest let down with Sendle is FastWay couriers, not like INTERPARCEL, you cannot choose who your carrier can be, Sendle automatically allocates a carrier for you, if you are automatically allocated FASTWAY, LOOKOUT!FASTWAY have continued to lie, ALMOST every time we have a parcel pick up with FASTWAY being automatically allocated, the following happens over 95% of the time,1-	Major delays in having the item picked up.2-	FASTWAY have lied about attempting to pick the item up, we are a retailer, hours are 9am-5pm Monday- Friday, 2x staff members always rostered on ,how they can outright lie about the attempted unsuccessful pick during our open retail hours is beyond me.3-	Sendle want YOU to prove to them, that the driver is lying and did not at all attempt the pick up at the specific time stipulated. Are the vans not GPS TRACKED? Sendle want you to pull yourself away from running your business for a service in which you are paying for to investigate for them how the FASTWY DRIVER is lying AND incompetent.4-	Sendles customer service is SLOW and Appalling, they do not have a contact number, to raise a complaint you need to email Sendle then wait 24hrs for a reply, far toooooo long if you have an disgruntled customer.Sendle obviously do not value you as a customer as much as you value you own customers.Also, if your payment declines for some reason, Sendle lock you out completely, you cannot go back and view past PAID FOR deliveries or Deliveries currently in transit, surely this is against consumer law.There are many more services apart from sendle, Sendle may offer good rates, but when there is an issue, it becomes very costly.This is a reply to Sendle's responseWow, this is unbelievable that you have been able to reply so quickly to a negative review. Usually it takes 24 hours just to receive a response to a complaint, so this is a record and a first for Sendle. Just so you are aware, this issue that we've raised is almost 2 weeks old and was only escalated yesterday, a time frame that is unacceptable and not how any professional business should run.","Feb 12, 2020",AU
5,it has been really easy to use and…,it has been really easy to use and convenient. I like the interface and how clear it is. I also like that it includes delivery notification :),"Feb 10, 2020",US
5,Delivery was super,"Delivery was super , I received a week before. Thank you!","Feb 10, 2020",PR
5,Fast and the cheapest,Fast and the cheapest! Thanks!,"Feb 09, 2020",US
1,Parcel was dropped at hub on 29 Jan and…,"Parcel was dropped at hub on 29 Jan and 11 days later it has still not been collected. I escalated the problem after 5 days and nothing has happened. Appalling appalling lack of service. All they say is ""we're sorry you're underwhelmed..."". I have contacted them multiple times and nothing happens. In desperation to try to get my parcel the next step will be Fair Trading. Their service or lack thereof appears to be a complete rort.","Feb 09, 2020",AU
5,I was SUPER hesitant to try Sendle…,"I was SUPER hesitant to try Sendle because I couldn't understand how you could save me money AND get my package there so fast. I decided to try it on one single package first before moving my service over. Saved me $4 compared to other competitors, and got there in the two days as promised. Ridiculous crazy impressed! Will be telling everyone about this awesome service!","Feb 08, 2020",US
1,Extremely disappointed with this…,"Extremely disappointed with this service. Initially attracted to Sendle due to their pickup guarantee. What a false claim ! I booked a job to be picked up on the 4th of Jan. After it didn't get picked up we saw an automatic status that said as much and that it was being rebooked for the next day. However, still no pickup, so by the middle of the 3rd day, we sent a support enquiry asking what's going on. Sendle replied they are escalating with the pickup provider. By 8th of Jan, we had enough and cancelled the order. Our customer has been chasing delivery of their much needed items and this is reflecting poorly on us. All claims about sending a dedicated pickup driver never eventuated. This is false advertising and I'm pretty sure it's illegal to make such claims and not follow through. If Couriers Please (their pickup partner) is not up to the task, they should stop using Couriers Please and switch companies. Surely, such bad practices would leave customers with a bad taste in the mouth and in turn result in negative feedback (like this). Or maybe, they simply don't want to service small businesses, despite their claims otherwise.All in all, very, very bad experience.","Feb 07, 2020",AU
1,I've been waiting for an order to be…,I've been waiting for an order to be picked up for 5 working days now and customer service is just telling me that someone will come the next day. This is ridiculous I've been stuck at home for 8-6pm for a whole week. I've done every instruction and amended pick up instructions a few times as suggested by CS and nothing. I would never use this service again. My package is still waiting to be picked up but I'm just going to go via Australia Post on Monday. I am extremely disappointed in sendle,"Feb 07, 2020",AU
1,I was really excited to use Sendle but…,"I was really excited to use Sendle but it’s been a terrible experience so far. My item wasn’t picked up the first day I scheduled, it got to the end of the second day and I messaged customer service and they said the delivery driver had come but there was no item and asked me to clarify my address and send photos of my house and links to google maps. I said I had been home and no one entered my property, advised the address was correct and provided the information that was requested. The “customer happiness champion” said they would reschedule for the next day and they ignored my question about other options to send and concerns for my customer or for me as a customer. It got to half way through the third day and my item still had not been picked up, I contacted the happiness champion again and asked if there were other options if my item was would not be picked up again, they said they can’t guarantee my item would be picked up and would understand if I wanted to use another service. Are you serious, you don’t even bother to try and resolve the situation and are perfectly happy to lose a customer, obviously if this isn’t resolved I wouldn’t return and would leave negative feedback and that’s the kind of thing you are content with? I said just to clarify the only way I can send is with my item being picked up and you can’t guarantee it will, and I was just advised I can drop off, but I would have to cancel this order, print another label and book to have my item dropped off. I’m so unhappy, I was so keen to use the service I even wasted $25 on the compostable packaging. I’m upset my item still hasn’t been picked up and furious at the lack of care or help or resolution from the customer happiness champion, what a joke","Feb 07, 2020",AU
1,Worst delivery service available,"Terrible service, 4 days to pick up a parcel and still not picked up. out of my first 7 deliveries only 1 has been hassle free. Constantly sending the wrong courier company and then telling me that I have to keep waiting more and more due to their incompetence.","Feb 06, 2020",AU
1,"Inefficient, unprofessional service provider","Their service is not worth trying. They have drivers who absolutely fake delivery attempts and put random dates and time on the tracking site. It happened to me twice, in both occasions I had more than one adult at the receiving address but the driver claimed “ unable to deliver, a collection card was left” , and interestingly No delivery attempted not collection card was left. My parcel has simply been returned to the sender and I lost over $100. All I am getting is verbal apologies!!!!!","Feb 06, 2020",AU
5,Using Sendle was beyond easy,"Using Sendle was beyond easy.  I sent my first package this week, then immediately mailed three more using Sendle.","Feb 06, 2020",US
1,"No pickup, no support","Waited weeks past the promised pickup date before giving up. Out of pocket on a more expensive courier that will actually do their job, and have almost certainly lost a customer thanks to their incompetence. Support is worse than useless - they do nothing but waste your time with fake concern and meaningless 'escalations' of an issue that don't lead to the issue actually being solved.","Feb 05, 2020",AU
1,Absolutely outrageously shocking,"Absolutely shockingly outrageous company. I cannot put into words how terrible this company is. No number to ring, ignore emails. Have even tried reaching the executive team using LinkedIn to no avail.","Feb 03, 2020",AU
1,I have a parcel that supposed to picked…,"I have a parcel that supposed to picked up by Sendle on the 29th January, and I have a tracking number, but there's no advice on the tracking area, there's no way of contacting Sendle, no phone, no email, no nothing.","Feb 03, 2020",AU
1,Beyond Incompetent.............,"If you want to experience disappointment, lies and total incompetence I thoroughly recommend you use them. On the other hand should you wish to deal with a switched-on, caring and reliable organisation then use someone else. These fools have reset how low you can go. One star is way too good!","Feb 01, 2020",AU
1,Very poor service,Very poor service - ordered a dress and it says it was delivered - only problem is they let my neighbour sign and accept it - even thought they have a different name and address to me. My name and areas was clearly listed on my order.,"Jan 30, 2020",AU
1,Never pick up don’t use this company,"First time have a parcel is delivered via Sendle, the pick up order was created on 26th and it is scheduled to picked up few days ago. However, Sendle has not collect the parcel until now. No customer service, no response if the reviews are negative. I have never seen a company like Sendle. Don’t use it.","Jan 30, 2020",AU
5,Cheap shipping!,"Great, affordable shipping rates. Glad I found them as an alternative.","Jan 29, 2020",US
1,Customer Service is Fritzed,"Full of empty promises. As a business owner I need reliability in my courier service, delays always cost money. Promise a door pick up service which never arrives. No customer service, no phone number to call, just generic email replies. Might be cheap, but you get what you pay for. Going back to Startrack/Auspost. Avoid at all costs!!!!?------------------------------------------------------Mimi what a shame your customer support person wasnt as pleasant as your reply below.Fritz basically called me a liar and stated that the courier had come to pick up the parcel but couldnt find my front door! It was at my front door for two days! Other couriers actually delivered goods to my door that day, they seemed to find my front door easily enough!Then Fritz used the above excuse to get out of the two day pickup guarantee. I have since checked my security camera footage, and besides the deliveries I received, no other visitors to the house on either of those two days. Good old Fritz wouldnt take my word for it tho.Sendle, I think your couriers are telling you porkies, and your customer service levels are definitely Fritzed","Jan 30, 2020",AU
1,70% of the reviews for SENDLE are the worse you can give a company - that should say it all,"ProductReview has an abnormally good rating for this disorganised company with zero integrity - which makes me feel that they are fake reviews, as in my several years of dealing with them I can honestly say that they are the worst company to deal with.You can always tell the quality of a company by their customer retention. SENDLE has terrible customer service - they use templated replies and no escalation process - or rather the head of customer service who I had to fight to get hold of just stops replying to emails - so clearly the rot is at the top down. They have lost $1000's worth of my product and always manage to fob me off and pull out another term and condition or loophole of some description. Honestly there are so many better companies out there - do yourself a favour and chose anyone of them except SENDLE, and do your network a favour too by spreading the word that this company is not worthy of your or their business. 70% of people who have reviewed them on here have given them the very worst rating possible - which shows that I am not an isolated case.","Jan 29, 2020",AU
1,"Lost item, no follow up service","I sent an expensive guitar, extremely well packaged to a customer in Victoria, from Brisbane to an address 2 hours out of Melbourne. Sendle have lost it! They inexplicably have no tracking after it reached Melbourne. My customer is shattered, Sendle have done almost nothing except to wipe their hands of the whole matter. Reprehensible service and behaviour from Sendle. DO NOT USE THIS COMPANY!","Jan 28, 2020",AU
1,Will be contacting ACCC as the service…,Will be contacting ACCC as the service is poor with no real solutions or remedy. Parcel supposed to arrive over a week ago each time marked unable to deliver while I'm home. No phone call. No intercom. Nothing in letterbox. Nowhere to pick up.,"Jan 28, 2020",AU
5,"Don't send it, Sendle it.","The best that there is, period.","Jan 27, 2020",US
1,"missing parcel, poor customer service AVIOD at all costs","My parents were suppose to receive a package last week. they made sure they were home on the day because the tracking said it was coming! well nothing came that day so they went and emailed the seller and he claimed that they had signed for the package and sent a photo of the signature (which just looks like a scribble my 6 year old could have done)  and told my parents to go walk and ask their neighbours which they did, no one on the street have taken the package. we have tried to contact sendle but there is no phone number to call and they don't bother to reply to emails. poor customer service, I would NOT recommend to anyone.","Jan 26, 2020",AU
5,Product arrived on time,Product arrived on time. Husband has tried and really believes  it will help his arthritic  hands.,"Jan 25, 2020",US
1,No stars,"If I could give no stars I would. Still waiting for a parcel that was due on the 16th of Jan , A number of follow ups have been made by the sender and myself messaging the sender , the parcel has  been out for delivery for three days according  to the tracking.Very unhappy with sendle services I'm also waiting on another parcel that was due 2 days ago as well   it's Friday and i won't see my parcels for another 3 days due to the public holiday,  I will not be recommending your services to anyone! ,also I couldn't find anywhere to contact them by phone about the issue","Jan 24, 2020",AU
5,My product arrived surprisingly fast,My product arrived surprisingly fast!  I like that.  Keep up the good work!,"Jan 24, 2020",US
2,My issue same as most other customers,My issue same as most other customers. they do not pick up when they say they will. I have waited 2 days for pick up and now have to rebook for 3rd day and staying home from work to ensure this happens. Just goes to show you you pay for what you get. If it is cheaper than Aust Post the reason is poor pick u and delivery.,"Jan 23, 2020",AU
1,Zero stars if I could,Zero stars if I could! Has been over a week since my parcel was sent. Emailed customer service to ask the whereabouts and what was going on. All blame was placed upon me. The parcel couldn’t be delivered initially because the sender had entered the wrong address. No phone call or email to fix it up. Just left it sitting in the depot. I gave them a new address after I investigated and I was told it was unclear. When I emailed and sorted it out customer service told me “looking forward to having this parcel delivered”.,"Jan 23, 2020",AU
1,Avoid - Does not deliver door to door only to Agents.,"May not deliver door to door but leave parcel with agent at their discretion.Have had a complaint from one of my clients in Canberra that on two occasions they don't attempt delivery but leave the parcel with an agent sending a digital card to the receiver so they have to go tot he gent to pick up the parcel. This is for parcels marked with authority to leave.Followed up with Sendle's ""customer support"" and they said they would arrange re-delivery of the item, so the courier goes to the Newsagent, picks up the parcel and then delivers it back to the Newsagent 2 days later. Have asked them for a refund but they said they can't do that. Am left with having to call my bank to reverse the charge when they take payment from it (you can't delete your card only update it with another valid one).Considering filing an ACCC complaint due to service not being provided and no remedy given.","Jan 23, 2020",AU
1,If I could give 0 stars I would,"If I could give 0 stars I would. No customer service. They said they investigated my no pick up, but they didn't. I had to go to the place myself to check and they said they didn't get any call from sendle.","Jan 23, 2020",AU
1,Two weeks and counting to receive my parcel (same state delivery),"My parcel was supposed to arrive in 2-4 days (local shipping within Victoria, Australia). Two weeks have passed and haven't received anything. In their tracking page it appeared ""Unable to be Deliver"" 4 times in a 5 day period, however I put my work address where there is ALWAYS someone in reception and the door is ALWAYS open! I even gave authority to leave! It sounds to me that they haven't even tried (or maybe lost it?).. I have never had a problem with any deliveries even though I am a huge online shopper. Their hopeless CS person ""Fritz"" keeps apologizing saying I should be receiving my parcel soon, but still nothing!! STAY AGAIN FROM SENDLE!!!!","Jan 21, 2020",AU
1,7 days wasted on waiting and praying for pickup,"Hmm... 6 days now, and my parcel is still sitting at the front door waiting. I wonder someone from the neighborhood may even act quicker than Sendle, and take it before them show up..Still, today there’s no one showed up after the 6th time I scheduled/rescheduled the pick up. Don’t know whether tomorrow will have any luck They should really put this on the headline of their website, “we guarantee it takes at least 7days to pick up ur parcel”.And still haven’t seen any of their so-called dedicated driver, who supposed to come the first time when they missed it. I don’t know why they make it sound like such a great privilege and bonus of their service, as they resend someone to pick it up if it doesn’t get collected on the first place.Come on! You’re a courier, that’s what the customers pay for: PICK UP THE PARCEL! So of course you’re gonna re-attempt if you didn’t even come pick up on the scheduled date (don’t tell me the customers should pay extra, when you didn’t even show up). And not to mention it’s taking at least 7 BUSINESS DAYS to do it. What a joke!For people haven’t dealt with them yet, just don’t bother & don’t waste your time.BTW, some of the positive reviews here I’m not sure whether they are 100% genuine or doesn’t have any interest or relation with Sendle.This is how I see it, correct me if I’m wrong. When people have a positive feedback, most of them may share with their friends in life, but they won’t be bothered to go on websites, register/log in, and then write a review about it.Most of the case, people will only go through these pains when they’re really upset about some terrible service/quality, and they can’t wait to let out their anger & warn others.Just saying, many positive reviews are written by people who only write 1 REVIEW, and that review is an absolutely AMAZING experience with sendle.They would register an account just to appraise sendle????? I wonder how come I have to wait for 7 days, while these people get their parcel “picked up straight away” & “get delivered in 3 days”, etc.Sounds fishy to me.","Jan 20, 2020",AU
5,I was amazed the first time I used…,"I was amazed the first time I used Sendle to send a small package. The UPS Store wanted to charge 7.50 to ship. By using Sendle, it was only 3.75 for the same item! I'm all for saving money. Thank you.","Jan 19, 2020",US
5,I ordered nearly 40 bags of chips…,I ordered nearly 40 bags of chips shipped to Hawaii.  Not only did it get there in a few days but everything was perfectly in tact.  Very pleased and will be ordering again,"Jan 18, 2020",US
1,Terrible service,"Terrible service, booked for pick up Monday it’s now Friday., was told “tomorrow” by Fritz the useless customer service person. I have used them several times over the past 3 months but will never use again.","Jan 17, 2020",AU
1,Don’t pick up when they say the will,"Pick up scheduled for Wednesday, now Friday afternoon and still haven’t collected my parcel. When contacted they said the driver would try again the next day. Not good enough!!! Just use aus post, much easier!!!","Jan 17, 2020",AU
1,Pick up request submitted on the…,"Pick up request submitted on the weekend, payment made in full (interstate delivery). It’s Thursday today. We’ve waited every day for collection but no one shows up. Do not recommend. Will never use again. Still home waiting!","Jan 16, 2020",AU
1,Not happy DAN,"I opened a complaint with the Ebay seller who then provided the tracking details. It seems apparently sendle have tried to deliver the parcel several times and going by the time stamp in the tracking WHILE WE WERE HOME!I have no idea where they have been leaving the cards for us to contact them, must be in the bin for all I know. Never had an issue with anyone finding the place so I'd say Sendle are rubbish.EDIT: I've edited this to say that it took a huge amount of complaining from myself and the sender to get this package delivered finally. Yes it is here, it took weeks longer than it should have and I would avoid this service at all costs.","Jan 17, 2020",AU
5,This is the best shipping app Ive ever used,I have been using Sendle for a while now.  Packages always arrive in excellent condition. Shipping prices are the lowest around.  Highly recommended,"Jan 14, 2020",US
